Run	Short	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	BREED	Bytes	Center Name	Consent	Cultivar	DATASTORE filetype	DATASTORE provider	DATASTORE region	dev_stage	Ecotype	Experiment	Instrument	isolate	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	create_date	version	Sample Name	sex	specimen	SRA Study	strain	tissue	sub_species
SRR9686360	Peteph	RNA-Seq	126	1313438238	PRJNA552202	SAMN12247928	Model organism or animal	not applicable	736097565	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445891	Illumina HiSeq 2500	not applicable	Peteph_LPI6_NHI5_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis trewavasae ephippium	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Peteph_LPI6_NHI5_AD_M	male	Peteph_LPI6_NHI5_AD_M	SRP214209	not applicable	gonads	ephippium
SRR9686361	Peteph	RNA-Seq	126	1167820542	PRJNA552202	SAMN12247929	Model organism or animal	not applicable	624854117	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445890	Illumina HiSeq 2500	not applicable	Peteph_LPI6_NHI6_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis trewavasae ephippium	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Peteph_LPI6_NHI6_GI_M	male	Peteph_LPI6_NHI6_GI_M	SRP214209	not applicable	gills	ephippium
SRR9686362	Peteph	RNA-Seq	126	1139948712	PRJNA552202	SAMN12247930	Model organism or animal	not applicable	609506913	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445889	Illumina HiSeq 2500	not applicable	Peteph_LPI6_NHI7_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis trewavasae ephippium	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Peteph_LPI6_NHI7_LP_M	male	Peteph_LPI6_NHI7_LP_M	SRP214209	not applicable	lpj	ephippium
SRR9686363	Peteph	RNA-Seq	126	1078193970	PRJNA552202	SAMN12247931	Model organism or animal	not applicable	548468591	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445888	Illumina HiSeq 2500	not applicable	Peteph_LPI6_NHI8_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis trewavasae ephippium	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Peteph_LPI6_NHI8_BR_M	male	Peteph_LPI6_NHI8_BR_M	SRP214209	not applicable	brain	ephippium
SRR9686364	Petfam	RNA-Seq	126	1209481434	PRJNA552202	SAMN12247932	Model organism or animal	not applicable	636040647	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445887	Illumina HiSeq 2500	not applicable	Petfam_IYA6_HAE1_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Petfam_IYA6_HAE1_VE_F	female	Petfam_IYA6_HAE1_VE_F	SRP214209	not applicable	liver	
SRR9686365	Pcynig	RNA-Seq	126	1018680642	PRJNA552202	SAMN12247849	Model organism or animal	not applicable	498091467	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445886	Illumina HiSeq 2500	not applicable	Pcynig_MOA2_NQC7_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Pcynig_MOA2_NQC7_VE_M	male	Pcynig_MOA2_NQC7_VE_M	SRP214209	not applicable	liver	
SRR9686366	Pcynig	RNA-Seq	126	1333931256	PRJNA552202	SAMN12247850	Model organism or animal	not applicable	665262719	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445885	Illumina HiSeq 2500	not applicable	Pcynig_MOA2_NQC8_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Pcynig_MOA2_NQC8_AD_M	male	Pcynig_MOA2_NQC8_AD_M	SRP214209	not applicable	gonads	
SRR9686367	Pcynig	RNA-Seq	126	1066314564	PRJNA552202	SAMN12247847	Model organism or animal	not applicable	530821030	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445884	Illumina HiSeq 2500	not applicable	Pcynig_MOA1_NQC1_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Pcynig_MOA1_NQC1_LP_M	male	Pcynig_MOA1_NQC1_LP_M	SRP214209	not applicable	lpj	
SRR9686368	Pcynig	RNA-Seq	126	1532444130	PRJNA552202	SAMN12247848	Model organism or animal	not applicable	816800514	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445883	Illumina HiSeq 2500	not applicable	Pcynig_MOA1_NQC2_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Pcynig_MOA1_NQC2_BR_M	male	Pcynig_MOA1_NQC2_BR_M	SRP214209	not applicable	brain	
SRR9686369	Pcynig	RNA-Seq	126	1431617796	PRJNA552202	SAMN12247845	Model organism or animal	not applicable	802063310	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445882	Illumina HiSeq 2500	not applicable	Pcynig_MOA1_NQB8_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Pcynig_MOA1_NQB8_AD_M	male	Pcynig_MOA1_NQB8_AD_M	SRP214209	not applicable	gonads	
SRR9686370	Pcynig	RNA-Seq	126	1433107872	PRJNA552202	SAMN12247846	Model organism or animal	not applicable	716677982	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445881	Illumina HiSeq 2500	not applicable	Pcynig_MOA1_NQB9_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Pcynig_MOA1_NQB9_GI_M	male	Pcynig_MOA1_NQB9_GI_M	SRP214209	not applicable	gills	
SRR9686371	PcybrN	RNA-Seq	126	1370931408	PRJNA552202	SAMN12247843	Model organism or animal	not applicable	734256655	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445880	Illumina HiSeq 2500	not applicable	PcybrN_MVD3_OIG6_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis brieni	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	PcybrN_MVD3_OIG6_BR_F	female	PcybrN_MVD3_OIG6_BR_F	SRP214209	not applicable	brain	
SRR9686372	Pcynig	RNA-Seq	126	1352083320	PRJNA552202	SAMN12247844	Model organism or animal	not applicable	707383768	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445879	Illumina HiSeq 2500	not applicable	Pcynig_MOA1_NQB7_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Pcynig_MOA1_NQB7_VE_M	male	Pcynig_MOA1_NQB7_VE_M	SRP214209	not applicable	liver	
SRR9686373	Petfas	RNA-Seq	126	1100185002	PRJNA552202	SAMN12247972	Model organism or animal	not applicable	599828537	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445877	Illumina HiSeq 2500	not applicable	Petfas_LPB1_NAD9_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis fasciolatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Petfas_LPB1_NAD9_VE_M	male	Petfas_LPB1_NAD9_VE_M	SRP214209	not applicable	liver	
SRR9686374	Permic	RNA-Seq	126	1803998952	PRJNA552202	SAMN12247891	Model organism or animal	not applicable	1024382608	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445876	Illumina HiSeq 2500	not applicable	Permic_MUC8_LYG3_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Perissodus microlepis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:29:00Z	1	Permic_MUC8_LYG3_LP_F	female	Permic_MUC8_LYG3_LP_F	SRP214209	not applicable	lpj	
SRR9686375	Permic	RNA-Seq	126	1135541358	PRJNA552202	SAMN12247892	Model organism or animal	not applicable	554483350	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445875	Illumina HiSeq 2500	not applicable	Permic_MUC8_LYG6_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Perissodus microlepis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Permic_MUC8_LYG6_BR_F	female	Permic_MUC8_LYG6_BR_F	SRP214209	not applicable	brain	
SRR9686376	Permic	RNA-Seq	126	1102061772	PRJNA552202	SAMN12247887	Model organism or animal	not applicable	541243161	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445874	Illumina HiSeq 2500	not applicable	Permic_MUC7_LYF5_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Perissodus microlepis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Permic_MUC7_LYF5_BR_F	female	Permic_MUC7_LYF5_BR_F	SRP214209	not applicable	brain	
SRR9686377	Permic	RNA-Seq	126	1125296298	PRJNA552202	SAMN12247888	Model organism or animal	not applicable	615284898	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445873	Illumina HiSeq 2500	not applicable	Permic_MUC8_LYF9_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Perissodus microlepis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Permic_MUC8_LYF9_AD_F	female	Permic_MUC8_LYF9_AD_F	SRP214209	not applicable	gonads	
SRR9686378	Permic	RNA-Seq	126	1294301358	PRJNA552202	SAMN12247889	Model organism or animal	not applicable	738599120	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445872	Illumina HiSeq 2500	not applicable	Permic_MUC8_LYG1_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Perissodus microlepis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:29:00Z	1	Permic_MUC8_LYG1_VE_F	female	Permic_MUC8_LYG1_VE_F	SRP214209	not applicable	liver	
SRR9686379	Permic	RNA-Seq	126	1765778490	PRJNA552202	SAMN12247890	Model organism or animal	not applicable	1014392924	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445871	Illumina HiSeq 2500	not applicable	Permic_MUC8_LYG2_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Perissodus microlepis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:31:00Z	1	Permic_MUC8_LYG2_GI_F	female	Permic_MUC8_LYG2_GI_F	SRP214209	not applicable	gills	
SRR9686380	Permic	RNA-Seq	126	1247457834	PRJNA552202	SAMN12247883	Model organism or animal	not applicable	688701992	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445870	Illumina HiSeq 2500	not applicable	Permic_MUC7_LYF1_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Perissodus microlepis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:29:00Z	1	Permic_MUC7_LYF1_VE_F	female	Permic_MUC7_LYF1_VE_F	SRP214209	not applicable	liver	
SRR9686381	Permic	RNA-Seq	126	1161110412	PRJNA552202	SAMN12247884	Model organism or animal	not applicable	601636766	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445869	Illumina HiSeq 2500	not applicable	Permic_MUC7_LYF2_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Perissodus microlepis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Permic_MUC7_LYF2_AD_F	female	Permic_MUC7_LYF2_AD_F	SRP214209	not applicable	gonads	
SRR9686382	Permic	RNA-Seq	126	1326186288	PRJNA552202	SAMN12247885	Model organism or animal	not applicable	746140398	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445868	Illumina HiSeq 2500	not applicable	Permic_MUC7_LYF3_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Perissodus microlepis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:29:00Z	1	Permic_MUC7_LYF3_GI_F	female	Permic_MUC7_LYF3_GI_F	SRP214209	not applicable	gills	
SRR9686383	Permic	RNA-Seq	126	1064073276	PRJNA552202	SAMN12247886	Model organism or animal	not applicable	546825575	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445867	Illumina HiSeq 2500	not applicable	Permic_MUC7_LYF4_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Perissodus microlepis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Permic_MUC7_LYF4_LP_F	female	Permic_MUC7_LYF4_LP_F	SRP214209	not applicable	lpj	
SRR9686384	Oretan	RNA-Seq	126	1407650580	PRJNA552202	SAMN12247811	Model organism or animal	not applicable	728524033	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445866	Illumina HiSeq 2500	not applicable	Oretan_RLC2_QWG1_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Oretan_RLC2_QWG1_GI_M	male	Oretan_RLC2_QWG1_GI_M	SRP214209	not applicable	gills	
SRR9686385	Oretan	RNA-Seq	126	1216480608	PRJNA552202	SAMN12247812	Model organism or animal	not applicable	680979139	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445865	Illumina HiSeq 2500	not applicable	Oretan_RLC2_QWG2_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLC2_QWG2_LP_M	male	Oretan_RLC2_QWG2_LP_M	SRP214209	not applicable	lpj	
SRR9686386	Oretan	RNA-Seq	126	1441110384	PRJNA552202	SAMN12247805	Model organism or animal	not applicable	757499392	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445864	Illumina HiSeq 2500	not applicable	Oretan_RLC1_QWE8_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Oretan_RLC1_QWE8_AD_M	male	Oretan_RLC1_QWE8_AD_M	SRP214209	not applicable	gonads	
SRR9686387	Oretan	RNA-Seq	126	983482920	PRJNA552202	SAMN12247806	Model organism or animal	not applicable	498241847	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445863	Illumina HiSeq 2500	not applicable	Oretan_RLC1_QWE9_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLC1_QWE9_GI_M	male	Oretan_RLC1_QWE9_GI_M	SRP214209	not applicable	gills	
SRR9686388	Oretan	RNA-Seq	126	996599016	PRJNA552202	SAMN12247803	Model organism or animal	not applicable	495779351	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445862	Illumina HiSeq 2500	not applicable	Oretan_RLB9_QWE4_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLB9_QWE4_BR_F	female	Oretan_RLB9_QWE4_BR_F	SRP214209	not applicable	brain	
SRR9686389	Oretan	RNA-Seq	126	1363433778	PRJNA552202	SAMN12247804	Model organism or animal	not applicable	806884081	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445861	Illumina HiSeq 2500	not applicable	Oretan_RLC1_QWE7_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Oretan_RLC1_QWE7_VE_M	male	Oretan_RLC1_QWE7_VE_M	SRP214209	not applicable	liver	
SRR9686390	Oretan	RNA-Seq	126	1104602184	PRJNA552202	SAMN12247809	Model organism or animal	not applicable	578434569	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445860	Illumina HiSeq 2500	not applicable	Oretan_RLC2_QWF8_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLC2_QWF8_VE_M	male	Oretan_RLC2_QWF8_VE_M	SRP214209	not applicable	liver	
SRR9686391	Oretan	RNA-Seq	126	1639254834	PRJNA552202	SAMN12247810	Model organism or animal	not applicable	835710672	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445859	Illumina HiSeq 2500	not applicable	Oretan_RLC2_QWF9_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLC2_QWF9_AD_M	male	Oretan_RLC2_QWF9_AD_M	SRP214209	not applicable	gonads	
SRR9686392	Oretan	RNA-Seq	126	1473376338	PRJNA552202	SAMN12247807	Model organism or animal	not applicable	792791353	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445858	Illumina HiSeq 2500	not applicable	Oretan_RLC1_QWF1_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Oretan_RLC1_QWF1_LP_M	male	Oretan_RLC1_QWF1_LP_M	SRP214209	not applicable	lpj	
SRR9686393	Oretan	RNA-Seq	126	1037955744	PRJNA552202	SAMN12247808	Model organism or animal	not applicable	513913861	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445857	Illumina HiSeq 2500	not applicable	Oretan_RLC1_QWF5_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLC1_QWF5_BR_M	male	Oretan_RLC1_QWF5_BR_M	SRP214209	not applicable	brain	
SRR9686394	Petfam	RNA-Seq	126	1175246982	PRJNA552202	SAMN12247956	Model organism or animal	not applicable	611443510	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445856	Illumina HiSeq 2500	not applicable	Petfam_LNH1_MWB1_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Petfam_LNH1_MWB1_BR_F	female	Petfam_LNH1_MWB1_BR_F	SRP214209	not applicable	brain	
SRR9686395	Petfam	RNA-Seq	126	3256327872	PRJNA552202	SAMN12247955	Model organism or animal	not applicable	1876383939	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445855	Illumina HiSeq 2500	not applicable	Petfam_LNH1_MWA9_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:31:00Z	1	Petfam_LNH1_MWA9_LP_F	female	Petfam_LNH1_MWA9_LP_F	SRP214209	not applicable	lpj	
SRR9686396	Pcynig	RNA-Seq	126	1460518038	PRJNA552202	SAMN12247851	Model organism or animal	not applicable	816097109	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445854	Illumina HiSeq 2500	not applicable	Pcynig_MOA2_NQD1_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Pcynig_MOA2_NQD1_GI_M	male	Pcynig_MOA2_NQD1_GI_M	SRP214209	not applicable	gills	
SRR9686397	Petfam	RNA-Seq	126	1721594448	PRJNA552202	SAMN12247954	Model organism or animal	not applicable	924106373	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445827	Illumina HiSeq 2500	not applicable	Petfam_LNH1_MWA8_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Petfam_LNH1_MWA8_GI_F	female	Petfam_LNH1_MWA8_GI_F	SRP214209	not applicable	gills	
SRR9686398	Pcynig	RNA-Seq	126	1161445698	PRJNA552202	SAMN12247852	Model organism or animal	not applicable	601120856	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445853	Illumina HiSeq 2500	not applicable	Pcynig_MOA2_NQD2_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Pcynig_MOA2_NQD2_LP_M	male	Pcynig_MOA2_NQD2_LP_M	SRP214209	not applicable	lpj	
SRR9686399	Peteph	RNA-Seq	126	1095911460	PRJNA552202	SAMN12247922	Model organism or animal	not applicable	602025130	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445852	Illumina HiSeq 2500	not applicable	Peteph_LPE5_NDC8_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis trewavasae ephippium	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Peteph_LPE5_NDC8_VE_M	male	Peteph_LPE5_NDC8_VE_M	SRP214209	not applicable	liver	ephippium
SRR9686400	Peteph	RNA-Seq	126	1264809798	PRJNA552202	SAMN12247921	Model organism or animal	not applicable	682381437	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445851	Illumina HiSeq 2500	not applicable	Peteph_LOB4_NIH7_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis trewavasae ephippium	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Peteph_LOB4_NIH7_BR_M	male	Peteph_LOB4_NIH7_BR_M	SRP214209	not applicable	brain	ephippium
SRR9686401	Peteph	RNA-Seq	126	1218975156	PRJNA552202	SAMN12247920	Model organism or animal	not applicable	628315377	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445850	Illumina HiSeq 2500	not applicable	Peteph_LOB4_NIH6_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis trewavasae ephippium	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Peteph_LOB4_NIH6_LP_M	male	Peteph_LOB4_NIH6_LP_M	SRP214209	not applicable	lpj	ephippium
